#,run,evtid,TE_ORIG[TeV],evttype,stream
129654,8332254,25.245727741131798,LED,neutrino
129677,55886338,84.0223141293324,HED,neutrino
129701,49353375,62.82569527857983,HED,neutrino
129777,67372962,217.54042301296047,HED,neutrino
129855,33565191,289.19895933975044,HED,neutrino
129878,40814378,52.52863282982603,HED,neutrino
129915,72252401,30.57065403539898,LED,neutrino
129933,32926212,128.04879788191772,HED,neutrino
130033,50579430,130.54455457940998,HED,neutrino
130034,7858514,48.51416581890924,LED,neutrino
130092,30964247,67.02734353517883,HED,HESE
130126,56068624,309.0388828729205,HED,HESE
130172,52824390,40.1332618034605,LED,neutrino
130214,17569642,365.6156178197994,HED,neutrino
130220,11599241,3292.81714898566,HED,neutrino
130561,84363835,269.25963524273334,HED,HESE
130588,44934051,144.92181444432475,HED,neutrino
130597,55489144,138.4326263145851,HED,neutrino
130639,37366501,455.1350177383467,HED,neutrino
130684,80612787,27.930055141778162,LED,neutrino
130743,25740057,24.922327237296233,LED,neutrino
130797,67186364,49.41182000031732,LED,neutrino
130801,16289732,53.7776585669379,HED,neutrino
130807,3160265,47.03429127016165,LED,neutrino
130912,76035104,145.8475601720868,HED,neutrino
130932,35022693,208.3638046780712,HED,neutrino
131096,32665194,28.45443792062689,LED,neutrino
131134,60192271,37.60305285171356,LED,neutrino
131145,43542963,30.871259748122142,LED,neutrino
131165,9342044,49.816014602563534,LED,neutrino
131321,73241305,3327.2331800506217,HED,neutrino
131360,57649537,230.73758629757356,HED,neutrino
131475,34507973,123.8227273544776,HED,neutrino
131477,57977901,52.18254311117233,HED,neutrino
131519,27561842,158.86574159420454,HED,neutrino
