# run  evtid    area50             area90
122469 31925079 3.104730789120996 8.98962177800398
132707 54984442 7.714288856179201 23.546120937135157
126976 9961785 0.8327366636079545 2.50148848162547
137910 29871391 8.274910783253848 25.152581429922154
126514 73786337 9.271571986942108 28.00486842731948
133394 27261780 2.4654250828078026 7.25857863475595
132077 9759013 0.41636833180397725 1.2425480138087195
123867 11659459 0.6983185407421036 2.209702800282525
122772 38615684 4.884951294393119 16.195744559934234
137603 30799022 4.353835784532928 13.127077169630905
128065 17929326 9.051913103234497 28.34910996148812
126848 8902133 2.508045463228682 9.710889754357328
132910 57145925 1.8130054132881845 5.498029074293464
136627 61640402 1.0491170565139585 2.5834507516656227
128253 44251618 50.35761871267 140.58168557287044
128967 17750653 3.744036495434189 10.88458946133232
136588 56014830 0.8655215716240158 2.78016019976199
130214 17569642 0.2131019021043978 0.59996381669392
138125 11333473 0.4852166386377058 1.390080099880995
130588 44934051 1.144193289760536 3.8358342378791606
132437 16335312 0.7343819395597709 2.2851080887194657
122604 17469985 1.442535952706693 3.81944178387113
134599 66310113 0.4852166386377058 1.7769420144705173
135504 28341937 8.550304010588762 22.80518201597217
125046 64570437 0.9769902588786238 2.72114736533308
137537 52990531 1.009775166894685 4.393177674152201
133331 47828126 14.048333084882225 38.19769632951291
136504 1833389 2.1638039290600393 6.58320952962509
126370 61611641 0.40981135020076503 1.3113963206424482
118178 17334444 3.9341889619273442 16.349833627609723
120205 73761892 12.31073296003098 36.433868278248816
132684 5635104 0.5409509822650098 1.6130174743902113
129878 40814378 0.6294702339083751 1.9277525913443987
134116 58596690 22.93632164803642 62.22903390528577
122318 21601607 2.23920921749698 7.278249579565587
125800 83097666 3.2653768383996957 9.445331999427232
132443 12627143 8.048694917943026 24.572288558037872
138415 56188508 0.9704332772754116 3.3834025072575162
137487 35344578 1.770385032867305 5.416066804253311
137794 38132005 7.3044775059784355 23.434652249880546
128755 32356079 4.068607084793196 11.497667241232664
125001 73159253 4.980027527639697 13.566394937046125
128796 26367207 164.92120128399426 391.11083866840374
118309 46569873 2.039221278599007 6.347158191909449
120185 63879322 0.3048996445493692 1.1900921609830217
120708 53550535 1.5933465295805744 3.4719217589008813
119097 49522606 16.244921921958326 43.85309296228346
120860 64513030 1.1868136701814156 3.4817572313057
126456 1581608 0.9868257312834422 2.262158653108223
119136 66932419 4.62267203026463 14.241764042176987
137019 70165712 1.5212197319452399 4.471861453390748
137296 24212476 3.3702885440510917 10.110865632153274
132768 5390846 18.113661678873815 57.701438108267716
126405 50771014 2.649020567697745 8.225733421229755
128290 6888376 0.3573554973750671 1.0130536576962912
132508 42419327 0.4655456938280691 1.4818778423259664
128292 15195696 4.586608631446962 20.11026257705194
127650 18431575 27.30327139577577 85.61123030234062
131519 27561842 1.2163200873958706 3.514542139321761
131165 9342044 22.982220519258902 67.77296185080172
118631 36844560 1.770385032867305 5.530813982309525
125940 7449833 0.5966853258923139 2.0064363705829455
134777 8912764 1.1802566885782033 3.54077006573461
123281 52248792 2.7080334021266554 7.855263960648264
133945 24635982 109.94746752266285 291.2348948882749
132043 80110393 1.2720544310231747 3.871897636696828
125934 55750717 0.708154013146922 2.3834628127676494
123107 8144529 0.3934188961927344 1.2294340506022952
129701 49353375 1.5048272779372092 4.770204116336905
126798 67205547 1.0032181852914728 2.9047428502230224
137661 22129736 5.376724914634037 17.23174765324177
122973 6578595 0.1278611412626387 0.3770264421847038
118435 58198553 0.2131019021043978 0.7737238291790444
132237 23969090 0.24916530092206512 0.7933947739886811
134354 59221243 0.41636833180397725 1.36057368266654
129855 33565191 0.8392936452111668 4.19974671685744
119739 41603205 0.2917856813429447 0.8950279888384708
136385 7450363 1.4556499159131173 4.2095821892622585
124340 19400842 8.648658734636944 25.405025221645825
137217 75180896 0.6819260867340731 1.9408665545508232
123986 63557286 13.254938310893545 32.201336653375314
131134 60192271 1.3015608482376297 3.7866568758550687
124643 5182926 27.9622480468986 83.92936452111668
122160 52726834 9.17649575369553 23.893640962105405
128334 9739548 152.96126683973515 436.8523423324123
122361 46565711 2.783438690563596 6.543867640005816
137806 8756840 7.724124328584019 24.418199490362383
134621 31008065 1.8982461741299437 5.3111550986019145
128547 14557367 16.333441173601692 48.679031422247675
120186 1306178 8.360151544095606 25.749266755814467
131767 7377802 37.08956643857004 112.46534845829635
130172 52824390 11.697655180130637 27.968805028501812
126718 53509959 0.4721026754312813 1.3179533022456604
135906 30719293 1.5736755847709376 4.380063710945777
131321 73241305 0.2590007733268835 0.7311034487581648
136249 27650203 8.891267053955799 27.814715960826323
120680 12284754 1.19992763338784 3.6391247897827936
125011 43302321 3.7702644218470382 11.802566885782033
130912 76035104 0.7737238291790444 2.4129692299821044
136506 15341152 0.9573193140689871 2.7670462365555655
134482 27754576 5.393117368642068 19.24146251462632
137571 16496893 9.284685950148532 30.98829505678105
125205 19617837 3.193250040764361 10.625588688005436
120157 59255331 1.2294340506022952 4.0161512319674975
132206 36575563 0.2753932273349141 0.7474959027661954
136055 348073 3.763707440243826 9.914156184056907
129153 11436007 4.589887122248569 13.500825121014003
134577 31638233 0.13769661366745706 0.4196468226055834
134535 41069485 0.5704573994794649 4.15712633643656
129434 58903823 7.08154013146922 18.772638329996646
136057 6147475 2.4785390460142267 7.133995984294918
120260 65493286 2.455589610402984 7.14055296589813
128067 65335330 1.7900559776769416 5.573434362730405
129506 21161807 2.045778260202219 6.543867640005816
122818 16944987 1.0950159277364442 3.127680224732239
128906 80127519 1.6261314375966356 4.907900730004362
125796 16042897 0.927812896854532 3.048996445493692
125709 6405911 3.5768334645522772 11.28128684832666
138449 20481611 3.5932259185603077 12.182871818768342
135832 55176071 1.3113963206424482 3.7505934770374014
134751 31476488 1.4031940630874196 4.193189735254228
138354 45413430 3.7243655506245528 12.038618223497673
131913 38717715 2.317892996735527 8.419164378524517
123145 34573112 1.3835231182777827 3.9702523607450115
124852 74171655 2.206424309480919 7.320869959986466
122154 6905361 24.37885760074311 81.41148358548318
132814 44222682 23.985438704550376 71.97598705846076
129677 55886338 2.6326281136897145 7.176616364715797
130092 30964247 1.2917253758328113 4.078442557198014
128278 49218472 1.8687397569154884 5.789814755636408
132437 67132865 1.6195744559934233 5.22263584695855
128209 54386016 1.442535952706693 5.44229473066616
136392 25495567 0.31473511695418754 0.8261796820047423
120309 20451977 0.07212679763533464 0.2229373745092162
130807 3160265 2.557222825252774 8.533911556580732
132518 766165 1.2163200873958706 3.0621104087001165
134818 73718836 0.36391247897827933 1.1769781977765972
130797 67186364 0.5278370190585854 1.5867895479773622
130801 16289732 1.9277525913443987 5.947182314113502
129267 34234803 1.7933344684785477 4.937407147218817
131653 53411354 2.6588560401025636 7.573313751710137
131096 32665194 2.098234113027917 5.4554086938725845
128034 69069846 0.052455852825697924 0.059012834428910164
122605 60656774 1.855625793709064 7.1536669291045545
136973 28816141 2.806388126174839 7.69789640217117
133348 80807014 3.5866689369570954 9.442053508625627
123620 47444787 2.1670824198616456 6.055372510566504
132577 42662743 0.3999758777959467 1.1900921609830217
131477 57977901 1.0458385657123523 3.0719458811049347
136388 4701751 42.803975905769505 118.34040397477452
134533 53384881 0.3507985157718549 1.2228770689990829
131764 48222919 16.510479676888423 49.924857926857996
122793 12516001 1.7212076708432131 5.793093246438015
134699 70289682 1.4949918055323907 4.888229785194725
137065 22012496 13.546723992236489 40.286094970136006
126515 20091930 1.7507140880576681 5.963574768121533
132974 67924813 2.337563941545164 7.2716925979623745
137932 1791376 10.045295816121152 31.329258100148085
119101 32538906 3.05883191789851 8.527354574977519
125338 65606123 0.3507985157718549 1.0458385657123523
133572 82361476 22.411763119779437 63.576493624745886
122768 38570780 9.173217262893925 26.66724418026418
129307 80305071 1.334345756253691 4.006315759562679
134191 17593623 1.5474476583580887 4.534152778621264
136662 35405932 3.147351169541875 9.33714180297423
131624 12296708 2.2260952542905557 7.553642806900501
136260 4895987 null null
136260 4895987 2.2260952542905557 7.553642806900501
119146 28561103 19.03819608492674 56.65232105175376
135440 3139778 1.6261314375966356 4.616115048661417
137467 64735045 null null
137467 64735045 1.6261314375966356 4.616115048661417
123986 77999595 0.4065328593991589 1.2163200873958706
137840 57034692 0.6688121235276485 2.321171487537133
125968 61389842 1.0425600749107462 3.566997992147459
128672 38561326 0.7343819395597709 2.3539563955531944
137096 70551815 2.01955033378937 5.848827590065318
124994 15096469 8.874874599947768 25.95253318551405
129933 32926212 3.648960262187612 11.576351020471211
126989 59479399 6.711070670887728 19.00541117691068
138125 29513102 103.23311836097352 297.9492440499642
136568 17854328 2.7408183101427164 8.57653193700161
124463 35466777 11.248501940310598 32.48328686231344
133634 1410505 0.6327487247099812 2.209702800282525
132427 70353420 7.992960574315721 24.762441024531025
121762 56963417 2.068727695813462 5.734080412009105
136615 14688828 2.7932741629684146 8.615873826620884
137711 79205800 0.6294702339083751 2.0064363705829455
126308 20883844 6.05865100136811 23.8379066184781
135270 69188496 1.2195985781974767 3.0555534270969043
120798 20915945 0.36719096977988547 1.2327125414039013
118973 22324184 3.7473149862357955 10.602639252394193
135363 69917294 19.19884213420544 80.54596201385917
129506 49650572 1.2097631057926583 3.609618372568338
127154 9907321 0.6458626879164057 1.986765425773309
138131 35302784 10.386258859488189 34.47660926968996
125693 21174828 1.934309572947611 6.504525750386542
131360 57649537 11.150147216262415 32.34231175784438
120935 29325450 0.9310913876561382 3.275212310804514
125544 54236696 0.7114325039485281 2.1506899658536147
125558 19184163 5.734080412009105 17.825154488332476
124693 33063779 16.79898686742976 85.6505721919599
124547 66087371 109.73764411136005 331.31116644710806
